id,name,rating,tags,price_level,latitude,longitude,category_id,start_time,end_time,address,seller_id,icon_url
365,Toloache 50,4.0,"delivery, restaurant_reservation, pickup",2,40.762325,-73.9855741,2,11:30,23:00,"251 West 50th St, New York, NY 10012",22,https://s3-media4.fl.yelpcdn.com/bphoto/m5yGUnpSxMB0KaxgwwXMQA/o.jpg
366,Sprout Home,4.0,,3,40.7160023,-73.9649632,5,10:00,19:00,"59 Grand St, Brooklyn, NY 11249",22,https://s3-media1.fl.yelpcdn.com/bphoto/lX-dhrC-1WH1DjlcvkHLtQ/o.jpg
367,Tran's Florist,5.0,,2,40.8223168,-74.1598725,5,10:00,18:00,"Nutley, NJ 07110",8,https://s3-media1.fl.yelpcdn.com/bphoto/Q6L8Q39YPNS4z1laHft2NA/o.jpg
368,Skyway Motel,1.0,,2,40.74429,-74.0621,3,12:00,18:00,"390 Tonnele Ave, Jersey City, NJ 07306",11,https://s3-media4.fl.yelpcdn.com/bphoto/dZFGULhS2LSP20vYoCrn-w/o.jpg
369,Johnny's Florist,4.0,,2,40.95558,-73.87071,5,09:00,18:00,"2 Tuckahoe Rd, Yonkers, NY 10710",5,https://s3-media1.fl.yelpcdn.com/bphoto/LLgRcR6jWAPaVdDL4pJdUw/o.jpg
370,Park House Hotel,2.5,,2,40.63675,-73.99365,3,09:00,17:00,"1206 48th St, Brooklyn, NY 11219",4,https://s3-media2.fl.yelpcdn.com/bphoto/fQRbG279CZl8UhC2pJgRBw/o.jpg
371,Tony's Greenery,2.5,,4,40.71497,-73.87218,5,08:00,17:00,"66-48 80th St, Middle Village, NY 11379",2,https://s3-media1.fl.yelpcdn.com/bphoto/ivg_24W8MftFOv2kBZzSCw/o.jpg
372,Westbury Florist,4.5,,2,40.7496932,-73.5878855,5,10:00,18:00,"53 Post Ave, Westbury, NY 11590",5,https://s3-media4.fl.yelpcdn.com/bphoto/PwPAbb0tTj7RSFpkOHIiXw/o.jpg
373,Northern Bell,4.0,"delivery, pickup",2,40.71389,-73.94855,2,12:00,02:00,"612 Metropolitan Ave, Brooklyn, NY 11211",25,https://s3-media2.fl.yelpcdn.com/bphoto/6Uiv8eAoExSSBnoo0WTalA/o.jpg
374,Fairfield Inn & Suites New York Queens/Queensboro Bridge,4.0,,2,40.751419,-73.935123,3,00:00,24:00,"29-27 40th Rd, Long Island City, NY 11101",9,https://s3-media1.fl.yelpcdn.com/bphoto/UynICGOF9swGeSnYwzSs7w/o.jpg
375,Jungsik,4.5,,4,40.7185910158738,-74.0088844299316,2,17:30,22:30,"2 Harrison St, New York, NY 10013",24,https://s3-media3.fl.yelpcdn.com/bphoto/3Wj4cDYWwAQeWWAgXFPHcQ/o.jpg
376,The Shakespeare,4.0,"pickup, delivery",2,40.7506062,-73.9801755,2,11:30,01:00,"24 E 39th St, New York, NY 10016",11,https://s3-media1.fl.yelpcdn.com/bphoto/01zB53rsuOTzFqu4FbfPog/o.jpg
377,Flushing Motel,2.0,,1,40.765195,-73.831226,3,12:00,18:00,"3450 Linden Pl, Flushing, NY 11354",13,https://s3-media4.fl.yelpcdn.com/bphoto/pX7ttfta7iIpii1n3-0_RA/o.jpg
378,Sky Flowers,2.5,,2,40.7232,-73.9452,5,12:00,18:00,"164 Driggs Ave, Brooklyn, NY 11222",16,https://s3-media2.fl.yelpcdn.com/bphoto/glMmwsK3GwA-d5oOzP17ZQ/o.jpg
379,Days Inn by Wyndham Brooklyn Borough Park,1.0,,2,40.64401,-73.98792,3,12:00,18:00,"1118 36th Street, Brooklyn, NY 11218",6,https://s3-media2.fl.yelpcdn.com/bphoto/_Zyk7XmuawSzbJsR2IWmxw/o.jpg
380,Element Harrison - Newark,4.0,,2,40.739958,-74.156711,3,00:00,24:00,"399 Somerset St, Harrison, NJ 07029",6,https://s3-media4.fl.yelpcdn.com/bphoto/_FDr-vhMMl6Pn_a0kXzarA/o.jpg
381,Best Western Plus Hospitality House,4.0,,2,40.755727,-73.972056,3,00:00,24:00,"145 E 49th St, New York, NY 10017",23,https://s3-media3.fl.yelpcdn.com/bphoto/YUzMROhg8jG9fekGAYCgFQ/o.jpg
382,Per Se,4.5,,4,40.7681528889558,-73.9827629623657,2,17:30,21:30,"10 Columbus Cir, Fl 4, New York, NY 10019",17,https://s3-media2.fl.yelpcdn.com/bphoto/xgNbZR0RPMV2FAUvqR5OVQ/o.jpg
383,Flowers By Joan,4.0,,2,41.01126,-74.12149,5,09:00,17:00,"22 W Prospect St, Waldwick, NJ 07463",19,https://s3-media2.fl.yelpcdn.com/bphoto/RuptrmE9EiElSDHe98_rrw/o.jpg
384,Hudson Flowers,5.0,,2,40.73708,-74.03018,5,10:00,20:00,"92 Hudson St, Hoboken, NJ 07030",22,https://s3-media4.fl.yelpcdn.com/bphoto/j9yOe-UFCNau1FWiTFCG9g/o.jpg
385,Allegria Hotel,2.5,,3,40.584327,-73.666413,3,00:00,24:00,"80 W Broadway, Long Beach, NY 11561",23,https://s3-media1.fl.yelpcdn.com/bphoto/iEhcIijYwNd5VCtwRG7oBQ/o.jpg
386,Da Ciro Brooklyn,4.5,pickup,2,40.6931299,-73.96716,2,12:00,21:30,"458 Myrtle Ave, Brooklyn, NY 11205",13,https://s3-media3.fl.yelpcdn.com/bphoto/DTRwxbwQXyar_54MNItRew/o.jpg
387,Tasty Hand-Pulled Noodles,4.0,"delivery, pickup",1,40.7142,-73.99787,2,10:30,22:30,"1 Doyers St, New York, NY 10013",15,https://s3-media2.fl.yelpcdn.com/bphoto/2DBFmAL9f6sS-cc9cA9X2A/o.jpg
388,Au Za'atar,4.0,"delivery, pickup",2,40.728901,-73.981185,2,16:00,23:30,"188 Avenue A, New York, NY 10009",16,https://s3-media2.fl.yelpcdn.com/bphoto/dRtUTcMZdUgqdrdZQAz0tQ/o.jpg
389,Hampton Inn Linden,3.0,,2,40.6216993495491,-74.2468982934952,3,00:00,24:00,"501 W Edgar Rd, Linden, NJ 07036",16,https://s3-media2.fl.yelpcdn.com/bphoto/Qc22tTNHgeIUs5_3HkgSlw/o.jpg
390,Holiday Inn Carteret Rahway,3.5,,2,40.59277,-74.23084,3,00:00,24:00,"1000 Roosevelt Ave, Carteret, NJ 07008",6,https://s3-media1.fl.yelpcdn.com/bphoto/swAdYrIQ6BWm4VnfQBm9rQ/o.jpg
391,Andaz 5th Avenue-a concept by Hyatt,4.0,,3,40.7528163684503,-73.9810109138489,3,00:00,24:00,"485 5th Ave At 41st St, New York, NY 10017",21,https://s3-media3.fl.yelpcdn.com/bphoto/FZpIr2aAfMOjgSDdgaHGAg/o.jpg
392,Sotto 13,4.0,"restaurant_reservation, delivery, pickup",2,40.7372,-73.99919,2,17:00,22:00,"140 W 13th St, New York, NY 10011",7,https://s3-media2.fl.yelpcdn.com/bphoto/mCE2TARhbLRvR1eqSn9DsA/o.jpg
393,Graceland Florist,2.5,,3,40.9251901730466,-73.8359217534246,5,08:00,19:00,"527 Gramatan Ave, Mount Vernon, NY 10552",21,https://s3-media1.fl.yelpcdn.com/bphoto/LQdtqElVMaJuSBF6w8PbWA/o.jpg
394,Red Roof Inn Flushing New York - LaGuardia Airport,2.5,,2,40.76141,-73.83263,3,12:00,18:00,"36-31 Prince St, Flushing, NY 11354",18,https://s3-media3.fl.yelpcdn.com/bphoto/1gywhCcGFAh3LFywHetsLQ/o.jpg
395,The Moderne Hotel,3.5,,2,40.76516,-73.98294,3,12:00,18:00,"243 W 55th St, New York, NY 10019",13,https://s3-media3.fl.yelpcdn.com/bphoto/vfWWgTtzv3uR9Hyl0y9iNg/o.jpg
396,Extended Stay America - Meadowlands - Rutherford,2.0,,2,40.80901,-74.09486,3,00:00,24:00,"750 Edwin L Ward Hwy, Rutherford, NJ 07070",9,https://s3-media3.fl.yelpcdn.com/bphoto/BEOINl3JpPBJcdCxlG0N_A/o.jpg
397,Scotts Flowers NYC,5.0,,2,40.7510777366538,-73.9848408121643,5,08:30,18:00,"15 West 37th St, New York, NY 10018",2,https://s3-media1.fl.yelpcdn.com/bphoto/MEQ5O_4MUQlM6HccXWywQQ/o.jpg
398,East Village Hotel,4.0,,3,40.72836,-73.98497,3,00:00,12:00,"147 1st Ave, New York, NY 10003",25,https://s3-media4.fl.yelpcdn.com/bphoto/XQOgohYYeTATmm_3G6yFog/o.jpg
399,Flower Girl,3.5,,3,40.72277,-73.98989,5,11:00,19:00,"245 Eldridge St, New York, NY 10002",23,https://s3-media2.fl.yelpcdn.com/bphoto/F-YjYbB7hxgMSvFV23piiw/o.jpg
400,Fish Cheeks,4.5,"delivery, pickup",2,40.7258,-73.9927,2,12:00,22:30,"55 Bond St, New York, NY 10012",12,https://s3-media2.fl.yelpcdn.com/bphoto/pqupe3fe52869QQ23KkiBg/o.jpg
401,Noah's Ark Florist,4.0,,2,40.7180427883971,-74.0330119735412,5,09:30,19:30,"200 Hudson St, Jersey City, NJ 07311",18,https://s3-media3.fl.yelpcdn.com/bphoto/hFP6xrIVu0yy9158jJyohg/o.jpg
402,La Catrina Flower Studio,5.0,,3,40.7036170959473,-73.9878692626953,5,11:00,17:00,"140B Plymouth St, Brooklyn, NY 11201",20,https://s3-media2.fl.yelpcdn.com/bphoto/ExMUZoQ9ki28uB6u97ppSQ/o.jpg
403,Ramada by Wyndham Rockville Centre,2.0,,2,40.656081,-73.623226,3,12:00,12:00,"1000 Sunrise Hwy, Rockville Centre, NY 11570",20,https://s3-media2.fl.yelpcdn.com/bphoto/oK9xgbpiwg9x7kyg3LwmAQ/o.jpg
404,Marlow & Sons,4.0,,3,40.7106126934043,-73.9658814005443,2,08:00,24:00,"81 Broadway, Brooklyn, NY 11249",3,https://s3-media3.fl.yelpcdn.com/bphoto/3N2dy6_fkiiqQatHUfY3rw/o.jpg
405,Bar Bruno,4.0,"delivery, pickup, restaurant_reservation",2,40.6833674,-73.9997959,2,12:00,23:00,"520 Henry St, Brooklyn, NY 11231",9,https://s3-media1.fl.yelpcdn.com/bphoto/Efa9R3YOv7zicMDVgTd-FA/o.jpg
406,Club Quarters,4.0,,2,40.709846496582,-74.0139694213867,3,00:00,24:00,"140 Washington St, Manhattan, NY 10006",16,https://s3-media2.fl.yelpcdn.com/bphoto/PhDDeDniexUSz2EVdldymw/o.jpg
407,Hilton Garden Inn New York/Manhattan-Chelsea,3.5,,2,40.7466832501272,-73.9913680404562,3,00:00,24:00,"121 W 28th St, New York, NY 10001",22,https://s3-media3.fl.yelpcdn.com/bphoto/alUJQqxEQAQIsV7j5NvXvw/o.jpg
408,Fairfield Inn & Suites New York Manhattan/Times Square South,4.5,,3,40.753992,-73.9940968,3,00:00,24:00,"338 West 36th Street, New York, NY 10018",11,https://s3-media2.fl.yelpcdn.com/bphoto/6sRLdUd94maxkHFDdpn_Uw/o.jpg
409,Izakaya MEW,4.0,"delivery, pickup",2,40.7501853096499,-73.9863203465939,2,12:00,22:30,"53 W 35th St, New York, NY 10001",10,https://s3-media1.fl.yelpcdn.com/bphoto/M3ZH9NJ2HRtZiOBjkQ_XWw/o.jpg
410,Hilton Brooklyn New York,3.5,,2,40.6896167,-73.9879725,3,00:00,24:00,"140 Schermerhorn St, Brooklyn, NY 11201",20,https://s3-media2.fl.yelpcdn.com/bphoto/3QILPYMbHtkT_yfSOaulMQ/o.jpg
411,Pelham Garden Motel,3.5,,1,40.8618,-73.83059,3,00:00,24:00,"1990 E Gun Hill Rd, Bronx, NY 10469",10,https://s3-media2.fl.yelpcdn.com/bphoto/6QLPnhSOHI7zVu_X8mETyQ/o.jpg
412,Gowanus Inn & Yard,1.5,,2,40.6779,-73.98368,3,00:00,24:00,"645-651 Union St, Brooklyn, NY 11217",5,https://s3-media1.fl.yelpcdn.com/bphoto/F6XKOf7llRV_RaG5JHeFPg/o.jpg
413,Delta Hotels by Marriott Woodbridge,2.5,,2,40.55736,-74.311264,3,00:00,24:00,"515 US Highway 1 S, Iselin, NJ 08830",18,https://s3-media2.fl.yelpcdn.com/bphoto/3FJwFiSLIFngLxsjU9hMkQ/o.jpg
414,Brooklyn Blooms,4.0,,2,40.6828518,-73.9499546,5,10:30,19:00,"433 Nostrand Ave, Brooklyn, NY 11216",21,https://s3-media3.fl.yelpcdn.com/bphoto/Q9LEWupxcwkvbr9W33UH3w/o.jpg
415,The Heights Flower Shoppe,4.0,,2,40.861865,-74.078545,5,09:00,18:00,"209 Blvd, Hasbrouck Heights, NJ 07604",25,https://s3-media2.fl.yelpcdn.com/bphoto/bS9FTpTCNuhY5fQHv_1M3w/o.jpg
416,Jasmine's Floral Design,4.5,,2,40.665846,-73.988909,5,09:00,19:00,"543 5th Ave, Brooklyn, NY 11215",19,https://s3-media1.fl.yelpcdn.com/bphoto/e_Sf0tF1-2ZuMQ2UdCGwEw/o.jpg
417,Holiday Inn Express Roslyn - Manhasset Area,2.5,,2,40.798672,-73.664339,3,00:00,24:00,"1053 Northern Blvd, Roslyn, NY 11576",21,https://s3-media1.fl.yelpcdn.com/bphoto/Pq1gAMY0HXVp81IBZI9iyg/o.jpg
418,Il Corallo Trattoria,4.0,"pickup, delivery",2,40.7262073,-74.0018919,2,12:00,22:00,"176 Prince St, New York, NY 10012",13,https://s3-media2.fl.yelpcdn.com/bphoto/GQZVMl-a6lIpu_ZnB5xcgw/o.jpg
419,Bunker,4.0,"delivery, pickup",2,40.7105638,-73.9233984,2,17:00,22:00,"99 Scott Ave, Brooklyn, NY 11237",11,https://s3-media3.fl.yelpcdn.com/bphoto/vM8KHLsG6Xk-z1IZLdCKmw/o.jpg
420,Flowers By Daye,5.0,,2,40.7475296,-73.973178,5,09:30,18:30,"300 E 39th St, Ste 4C, Manhattan, NY 10016",2,https://s3-media4.fl.yelpcdn.com/bphoto/m22jsU8g2keCklK1OMuIzA/o.jpg
421,Gersi,4.5,"pickup, delivery",2,40.683438,-73.995711,2,16:00,23:00,"316 Court St, Brooklyn, NY 11231",20,https://s3-media2.fl.yelpcdn.com/bphoto/RMGHrJ6jX7NVsoYjOnqoKg/o.jpg
422,Sutton Court,3.0,,3,40.7582308,-73.962164,3,00:00,24:00,"417 E 57th St, New York, NY 10022",2,https://s3-media4.fl.yelpcdn.com/bphoto/ct8EgYKm-1jcYbiUerVj4w/o.jpg
423,"Shelburne Hotel & Suites, by Affinia",3.5,,2,40.74834,-73.97784,3,12:00,18:00,"303 Lexington Ave, New York, NY 10016",10,https://s3-media2.fl.yelpcdn.com/bphoto/E-OqIFlMdgPERu6up9KZtA/o.jpg
424,Hotel 309,2.5,,2,40.7402877807617,-74.0030670166016,3,09:00,23:00,"309 W 14th St, New York, NY 10014",15,https://s3-media1.fl.yelpcdn.com/bphoto/Boti64QSXigb8-Q-iIOjvw/o.jpg
425,PMF Pardon My French,4.0,restaurant_reservation,2,40.72473,-73.98115,2,17:30,02:00,"103 Ave B, New York, NY 10009",12,https://s3-media3.fl.yelpcdn.com/bphoto/X8eWP2AqEiktrGTr3th8JA/o.jpg
426,Bengal Tiger Indian Food,4.5,"pickup, delivery",2,40.763167,-73.977131,2,11:30,22:00,"58 W 56th St, Fl 2, New York, NY 10019",17,https://s3-media1.fl.yelpcdn.com/bphoto/skrQkDFtcnaHkTxnx9jYew/o.jpg
427,Fairfield Inn & Suites New York Manhattan/Times Square,3.5,,2,40.7564045391485,-73.9925014972687,3,00:00,24:00,"330 W 40th St, New York, NY 10018",24,https://s3-media2.fl.yelpcdn.com/bphoto/KIZWu_xoCSxdnh-aBsT-Hg/o.jpg
428,Flowers by Marzan,3.5,,3,40.60897,-73.97028,5,12:00,18:00,"462 Avenue P, Brooklyn, NY 11223",10,https://s3-media1.fl.yelpcdn.com/bphoto/pzecbPYk8Bs1rH3xRTwLfA/o.jpg
429,Hotel Cliff,1.5,,2,40.84857,-73.93127,3,00:00,24:00,"505 W 181st St, New York, NY 10033",7,https://s3-media2.fl.yelpcdn.com/bphoto/rlFB2Q8k8VSAT0YTQQssng/o.jpg
430,Four Points by Sheraton New York Downtown,3.0,,2,40.7072716,-74.0062714,3,00:00,24:00,"6 Platt St, New York, NY 10038",3,https://s3-media1.fl.yelpcdn.com/bphoto/AFmpWqLk0ykJLZ5tNRJFWw/o.jpg
431,Davelle,4.0,"restaurant_reservation, pickup, delivery",2,40.71852,-73.98605,2,08:00,23:00,"102 Suffolk St, New York, NY 10002",8,https://s3-media1.fl.yelpcdn.com/bphoto/7AynNkp6-BAzXqFTbGzw8Q/o.jpg
432,Rose Red & Lavender,4.0,,2,40.6499,-74.00187,5,10:00,17:00,"Brooklyn, NY 11232",9,https://s3-media1.fl.yelpcdn.com/bphoto/A7UPVqw7OwYn4ZR6GBDi_w/o.jpg
433,Hilton Garden Inn Westbury,3.5,,2,40.7461583020792,-73.5894884170193,3,00:00,24:00,"1575 Privado Rd, Westbury, NY 11590",15,https://s3-media2.fl.yelpcdn.com/bphoto/58jiXhVFjIh732xq8RMHig/o.jpg
434,Union City Florist,4.0,,1,40.78057,-74.02296,5,09:00,19:00,"4543 Bergenline Ave, Union City, NJ 07087",16,https://s3-media1.fl.yelpcdn.com/bphoto/sVBUnQVPkEuYRPu2jPqgKw/o.jpg
435,Enchanted Flowers,4.0,,2,40.90909,-73.78397,5,09:00,18:00,"296 Huguenot St, New Rochelle, NY 10801",21,https://s3-media3.fl.yelpcdn.com/bphoto/9QdgwJDS9yKTq_NHf0YkYQ/o.jpg
436,Benson's NYC,4.5,"delivery, pickup, restaurant_reservation",2,40.7218302,-73.9866963,2,12:00,23:30,"181 Essex St, New York, NY 10002",10,https://s3-media1.fl.yelpcdn.com/bphoto/IRDAMx_lRnwe36Uh0n8ZnA/o.jpg
437,Emily Thompson Flowers,2.0,,4,40.7072012721759,-74.0025792675812,5,12:00,19:00,"142 Beekman St, New York, NY 10038",24,https://s3-media3.fl.yelpcdn.com/bphoto/ss2DVwpylvaFACseCp9i6g/o.jpg
438,Haiban Inn,1.5,,1,40.7354617003581,-74.0632448060994,3,00:00,24:00,"789 Newark Ave, Jersey City, NJ 07306",4,https://s3-media3.fl.yelpcdn.com/bphoto/nfXGTosqXzpyupSYf2pPlQ/o.jpg
439,Mayfair New York Hotel,3.0,,2,40.761252,-73.985923,3,12:00,24:00,"242 W 49th St, New York, NY 10019",6,https://s3-media1.fl.yelpcdn.com/bphoto/02p1b8TEMn9TMBimRjpHfA/o.jpg
440,Kimpton Ink48 Hotel,4.0,,3,40.76452,-73.99586,3,00:00,24:00,"653 11th Ave, New York, NY 10036",15,https://s3-media3.fl.yelpcdn.com/bphoto/i-bxqqq1b4EDmVOv6iHi-w/o.jpg
441,Candlewood Suites Jersey City,3.0,,2,40.720926,-74.034339,3,00:00,24:00,"21 2nd St, Jersey City, NJ 07302",24,https://s3-media3.fl.yelpcdn.com/bphoto/s2Y3gljpPjcwj0n2t90kGA/o.jpg
442,J Van Vliet,4.0,,2,40.7473648,-73.9260899,5,12:00,18:00,"3816 Skillman Ave, Long Island City, NY 11101",14,https://s3-media1.fl.yelpcdn.com/bphoto/L7HOzpk6rj3R-I2MjpS34w/o.jpg
443,Negril BK,4.0,"pickup, delivery",2,40.67501,-73.98163,2,17:00,22:30,"256 5th Ave, Brooklyn, NY 11215",7,https://s3-media2.fl.yelpcdn.com/bphoto/f4dYwn8IbPlx4MTp8fKOrA/o.jpg
444,"The Solita SoHo Hotel, An Ascend Hotel Collection Member",3.0,,2,40.719821,-73.998933,3,00:00,24:00,"159 Grand St, New York, NY 10013",15,https://s3-media3.fl.yelpcdn.com/bphoto/i5H6btWhZUtk1r6TsL5WyQ/o.jpg
445,Je T'Aime Design Studio,5.0,,2,40.57565,-73.9783,5,12:00,18:00,"1005 Surf Ave, Brooklyn, NY 11224",1,https://s3-media2.fl.yelpcdn.com/bphoto/qO6AOCuNjmoJWoI6plLkEg/o.jpg
446,SriPraPhai Thai Restaurant,4.0,,2,40.7464987,-73.8992328,2,00:00,00:00,"64-13 39th Ave, Woodside, NY 11377",24,https://s3-media1.fl.yelpcdn.com/bphoto/DBYmdu8aWPzPWKJzvPm-aQ/o.jpg
447,Cafe Mogador,4.5,delivery,2,40.719747,-73.959993,2,09:00,01:00,"133 Wythe Ave, Brooklyn, NY 11211",7,https://s3-media3.fl.yelpcdn.com/bphoto/zbE8vsLW5Flpt3GMW_4UOA/o.jpg
448,Holiday Inn Brooklyn Downtown,3.0,,2,40.687546,-73.982412,3,00:00,24:00,"300 Schermerhorn St, Brooklyn, NY 11217",5,https://s3-media2.fl.yelpcdn.com/bphoto/8vI-B2pPadZ4pvQ6LSaY0w/o.jpg
449,Raku,4.5,,2,40.72728,-74.00252,2,12:00,22:00,"48 Macdougal St, New York, NY 10012",14,https://s3-media2.fl.yelpcdn.com/bphoto/dqDuhxEdkM4M3esKthJjLA/o.jpg
450,Gentleman Farmer - Fort Greene,4.5,"pickup, delivery",3,40.69307,-73.9711,2,17:00,22:00,"378 Myrtle Ave, Brooklyn, NY 11205",24,https://s3-media3.fl.yelpcdn.com/bphoto/g9xvmD35gBWs8-W6c9SfRw/o.jpg
451,Peonia Atelier,5.0,,2,40.8475609,-73.9704514,5,10:00,17:00,"1550 Lemoine Ave, Fort Lee, NJ 07024",10,https://s3-media2.fl.yelpcdn.com/bphoto/ljcr9pXoqXjDiBUtz4xYBA/o.jpg
452,Floral Fashions,5.0,,2,40.99686,-73.66349,5,09:00,18:30,"78 Purdy Ave, Port Chester, NY 10573",17,https://s3-media2.fl.yelpcdn.com/bphoto/Df-3B-q-hDmrmvcw5pQkAw/o.jpg
453,Victor's Florist,2.0,,3,40.745219,-74.255675,5,09:00,17:00,"128 S. Orange Ave., South Orange, NJ 07079",24,https://s3-media2.fl.yelpcdn.com/bphoto/KUwhWFS4R-k_5BRfwxuUcA/o.jpg
454,Aloft Long Island City Manhattan View,3.5,,2,40.74838,-73.93983,3,00:00,24:00,"27-45 Jackson Ave, Long Island City, NY 11101",8,https://s3-media4.fl.yelpcdn.com/bphoto/-rPiek0hGdZUng3dNumoWA/o.jpg
455,Bar Velo Brooklyn,4.5,,2,40.707069,-73.954429,2,17:30,01:00,"394 Broadway, Brooklyn, NY 11211",3,https://s3-media4.fl.yelpcdn.com/bphoto/j61RXCvghRQwj8GskSuQGg/o.jpg
456,Oceanic Boil,4.5,"delivery, pickup",2,40.7498297,-73.8821356,2,15:30,23:00,"84-20 37th Ave, Jackson Heights, NY 11372",23,https://s3-media1.fl.yelpcdn.com/bphoto/aF45SWZgZoZsVsBXgEgDig/o.jpg
457,The Flower Czar,2.0,,1,40.591991,-73.960357,5,07:00,21:00,"2659 Coney Island Ave, Brooklyn, NY 11223",22,/static/image/shopcover/default.jpg
458,Santos Florist,4.5,,2,40.72755,-74.15548,5,08:00,18:00,"10 Wilson Ave, Newark, NJ 07105",6,https://s3-media4.fl.yelpcdn.com/bphoto/H5U-eiuuhErBhszNou8N7Q/o.jpg
459,The NoMad Restaurant,4.0,,3,40.7449,-73.988482,2,07:00,10:00,"1170 Broadway, New York, NY 10001",2,https://s3-media2.fl.yelpcdn.com/bphoto/ct1j_pmuauuFqGK5p2IMTg/o.jpg
460,The Andrew Hotel,3.0,,3,40.7881774902344,-73.7252426147461,3,00:00,24:00,"75 N Station Plz, Great Neck, NY 11021",17,https://s3-media3.fl.yelpcdn.com/bphoto/Dl_Q9Og2z7liBNAqAa13vg/o.jpg
461,Juliana's Pizza,4.5,,2,40.7026153030093,-73.9934159993549,2,11:30,22:00,"19 Old Fulton St, Brooklyn, NY 11201",23,https://s3-media2.fl.yelpcdn.com/bphoto/clscwgOF9_Ecq-Rwsq7jyQ/o.jpg
462,"The Beekman, A Thompson Hotel",4.5,,3,40.7111443,-74.0066413,3,00:00,24:00,"123 Nassau St, New York, NY 10038",4,https://s3-media2.fl.yelpcdn.com/bphoto/LvgeGQppQcWaDva-9jYpUg/o.jpg
463,Dahlia Rockefeller Center,3.5,,2,40.759343,-73.98035,5,12:00,18:00,"30 Rockefeller Plz, New York, NY 10112",15,https://s3-media2.fl.yelpcdn.com/bphoto/0ml26KQ6ZxLIj37UE2gFUg/o.jpg
464,DoubleTree by Hilton Hotel Metropolitan - New York City,2.5,,2,40.7569246,-73.9718008,3,00:00,24:00,"569 Lexington Ave, New York, NY 10022",11,https://s3-media1.fl.yelpcdn.com/bphoto/Av9rZqmxXTE1OJSob31dxw/o.jpg
465,Days Inn by Wyndham Hotel New York City-Broadway,2.0,,2,40.7931131923646,-73.971762077771,3,09:00,17:00,"215 West 94th Street, New York, NY 10025",21,https://s3-media3.fl.yelpcdn.com/bphoto/NBW0GQ4To4oMpfdx2Uq60g/o.jpg
466,Laskas Flowers,4.0,,2,40.5856,-73.67947,5,12:00,18:00,"527 W Penn St, Long Beach, NY 11561",13,https://s3-media2.fl.yelpcdn.com/bphoto/SOtFtlsf-1zfP8e-toMRvQ/o.jpg
467,Chow House,4.5,"delivery, restaurant_reservation, pickup",2,40.72915,-74.00072,2,11:00,22:00,"181 Bleecker St, New York, NY 10012",4,https://s3-media3.fl.yelpcdn.com/bphoto/kzeClsI9_2tkHqKScotx1Q/o.jpg
468,Bloomers,4.0,,2,40.7401,-74.3814,5,10:00,17:00,"221 Main St, Chatham, NJ 07928",4,https://s3-media3.fl.yelpcdn.com/bphoto/j7NLd3mNfSqrVpLSAtRsQQ/o.jpg
469,Lucali,4.5,,2,40.6818,-74.00024,2,18:00,22:00,"575 Henry St, Brooklyn, NY 11231",23,https://s3-media1.fl.yelpcdn.com/bphoto/nNZ8Bareup41lIQ4NKTvLg/o.jpg
470,HGU New York,3.5,,2,40.746,-73.98333,3,00:00,24:00,"34 E 32nd St, New York, NY 10016",18,https://s3-media1.fl.yelpcdn.com/bphoto/GPlzZG42ictF1Li-Rmdtww/o.jpg
471,PizzArte,4.0,"delivery, restaurant_reservation, pickup",2,40.7629335072372,-73.9776668697596,2,11:30,23:00,"69 W 55th St, New York, NY 10019",7,https://s3-media3.fl.yelpcdn.com/bphoto/KG9Kbt1xrxsl_xm4qQrngQ/o.jpg
472,Sunshine Flower Factory,3.5,,4,40.76415,-73.96661,5,12:00,18:00,"803 Lexington Ave, New York, NY 10021",15,https://s3-media3.fl.yelpcdn.com/bphoto/4ViEgwFM1n_J3l-v1Dfl0w/o.jpg
473,Best Western Plus Plaza Hotel,3.0,,2,40.755829,-73.941065,3,00:00,24:00,"3934 21st St, Long Island City, NY 11101",20,https://s3-media3.fl.yelpcdn.com/bphoto/2sjUWlcR_eeojzPLNggr-Q/o.jpg
474,Rasa,4.0,"restaurant_reservation, delivery, pickup",2,40.7327654,-73.9975674,2,11:30,22:30,"25 W 8th St, New York, NY 10011",15,https://s3-media4.fl.yelpcdn.com/bphoto/3WhLSoWj5fByW_mH8t59uw/o.jpg
475,Balthazar Restaurant,4.0,,3,40.722730394629,-73.998330776327,2,07:30,24:00,"80 Spring St, New York, NY 10012",16,https://s3-media2.fl.yelpcdn.com/bphoto/059pBnbIE72oJcKRoaj6bg/o.jpg
476,Daria's Floral Creations,2.5,,1,40.655622,-73.953288,5,10:00,19:00,"650 Rogers Ave, Brooklyn, NY 11226",10,https://s3-media3.fl.yelpcdn.com/bphoto/9GdSrdlIet_hYEIZsEo8DA/o.jpg
477,BoCaphe,4.0,"pickup, delivery, restaurant_reservation",2,40.722046,-73.997557,2,09:30,24:00,"222 Lafayette St, New York, NY 10012",5,https://s3-media2.fl.yelpcdn.com/bphoto/Ck7z-CGvku5kJDPyRkIfew/o.jpg
478,Llewellyn Hotel,5.0,,2,40.78629,-74.23192,3,12:00,18:00,"259 Main St, West Orange, NJ 07052",7,/static/image/shopcover/default.jpg
