userid,age,gender,shopid,avg_rating,avg_price,clicked
500,56,M,101,4,3,0
500,19,F,269,2,4,0
500,56,M,143,0,4,0
500,17,F,246,0,2,0
501,41,M,364,0,4,0
501,21,F,328,2,4,1
501,13,M,128,3,1,0
501,55,F,205,4,2,0
501,46,M,162,4,3,1
501,67,M,142,3,2,1
501,43,M,284,3,4,0
501,22,F,320,1,1,1
501,55,F,289,3,2,1
501,58,M,494,0,2,0
501,66,F,390,0,2,0
501,31,F,341,3,2,0
501,57,M,182,2,4,0
501,57,M,494,4,2,0
501,37,F,182,4,4,1
501,14,F,360,2,3,1
501,73,M,294,0,4,1
504,14,F,210,2,2,1
504,32,F,417,3,4,0
504,30,M,145,2,3,0
504,47,M,281,2,3,0
504,45,F,179,4,4,1
504,62,M,164,1,4,0
504,43,M,368,1,2,0
504,45,F,238,4,2,1
504,77,F,275,3,2,0
504,50,M,243,3,2,0
504,47,M,125,1,2,1
504,27,M,433,0,4,1
504,44,F,281,2,2,1
504,14,M,367,2,1,0
504,51,M,299,1,1,0
504,44,M,407,4,4,0
504,27,F,226,2,3,1
504,52,F,174,1,3,0
504,60,F,172,0,2,1
506,47,F,377,3,2,1
506,51,M,408,0,2,1
506,46,F,327,3,2,0
506,72,M,499,0,4,1
506,21,F,204,1,3,1
506,74,M,181,1,4,0
506,49,M,387,0,3,1
506,69,M,108,0,2,0
506,14,M,349,3,4,1
506,38,M,400,1,2,1
506,73,M,168,4,3,0
506,32,M,300,2,4,0
506,34,F,494,1,2,0
506,63,M,278,1,3,0
506,70,F,372,1,2,1
506,39,M,464,0,2,0
506,70,F,371,1,4,1
506,75,M,119,0,2,0
506,28,F,340,3,2,0
507,11,M,487,3,4,1
507,11,M,310,1,2,1
507,60,M,153,2,2,1
507,32,M,123,1,2,0
507,39,F,226,0,1,0
507,13,F,214,3,1,0
507,39,M,331,4,3,0
507,32,M,198,0,2,1
509,36,F,145,3,4,1
509,39,F,194,3,4,0
509,45,M,257,4,3,1
509,48,M,291,0,4,1
509,22,F,415,4,3,0
509,52,M,191,3,2,1
509,39,F,202,0,3,0
509,20,M,365,2,4,1
509,17,M,164,0,3,1
509,46,F,463,1,2,0
509,46,M,474,0,3,1
509,46,M,267,3,2,0
510,30,F,255,3,3,0
510,60,M,189,4,2,1
510,29,M,369,4,4,1
510,56,M,296,3,4,1
510,62,M,295,2,4,1
510,75,F,456,3,4,1
510,18,M,468,3,4,0
510,78,F,390,3,4,1
512,68,F,124,0,2,0
512,77,F,101,3,4,1
512,69,F,234,1,4,1
512,55,F,488,2,2,0
512,12,M,327,4,4,0
512,76,F,197,3,3,1
512,22,F,463,3,3,1
512,65,F,261,1,2,1
512,26,F,443,0,4,1
512,45,F,376,2,4,0
514,43,F,167,0,2,1
514,57,F,460,2,4,1
514,21,M,405,2,2,0
514,76,F,358,1,3,0
514,38,M,116,1,4,1
514,69,F,479,4,2,1
514,22,M,115,1,2,1
514,78,F,322,2,4,0
514,56,F,485,0,4,1
514,22,M,332,4,4,0
514,26,M,397,3,2,1
514,42,M,117,1,1,1
514,36,F,325,2,1,1
514,40,M,317,2,2,0
514,58,M,462,4,2,1
515,42,F,103,4,2,0
515,61,M,156,3,4,1
515,69,M,447,4,4,0
515,53,M,493,0,2,1
515,67,F,159,4,4,0
515,15,M,412,3,2,0
515,56,F,388,1,4,1
515,44,F,407,0,4,0
515,26,M,336,0,2,0
515,63,M,328,2,2,0
515,73,M,383,0,4,0
515,19,M,139,2,2,1
516,23,M,499,2,4,0
516,52,M,453,1,4,1
516,26,F,455,3,2,0
516,64,M,226,4,2,0
516,18,F,188,0,4,0
516,26,M,476,4,4,0
516,49,F,313,0,4,0
516,76,M,247,0,4,1
516,23,M,353,2,4,0
517,43,F,366,4,2,0
517,60,F,464,2,2,1
517,35,M,146,1,2,0
517,59,M,458,0,4,0
517,45,F,252,3,2,0
517,61,M,314,0,2,1
517,59,F,449,3,4,0
517,48,F,425,1,3,0
517,22,M,104,2,2,0
517,16,M,425,0,2,0
517,56,M,160,1,4,1
517,52,F,222,0,2,1
517,14,M,429,4,2,0
517,32,F,168,3,4,1
517,46,F,449,2,3,1
517,79,F,209,4,2,1
517,22,M,467,4,2,1
518,29,F,315,1,4,0
518,72,F,425,2,2,1
518,41,M,385,2,4,0
518,23,F,445,0,3,0
518,58,M,317,1,1,1
518,32,F,488,4,1,1
519,51,F,123,0,2,0
519,36,F,143,0,4,1
519,26,M,466,2,2,0
519,45,M,265,0,2,1
519,13,M,444,4,4,1
519,64,F,393,4,4,1
519,63,M,127,2,3,0
519,47,M,193,3,1,1
519,47,F,266,2,4,1
519,42,M,329,4,3,0
519,35,F,395,0,4,1
519,70,M,143,3,2,1
519,28,F,301,1,2,1
519,30,M,120,2,2,0
519,42,F,130,1,2,1
520,35,M,322,4,2,0
520,34,M,390,1,4,1
520,43,M,188,0,3,1
520,15,M,187,1,3,1
520,48,M,404,2,2,1
520,43,M,111,1,4,1
520,65,F,154,2,2,0
520,38,F,138,3,2,0
520,53,M,109,2,4,1
520,57,F,448,3,4,1
520,19,M,260,2,3,1
520,14,M,327,2,1,1
520,21,F,234,3,3,0
520,16,M,489,3,4,0
520,52,M,500,3,1,1
520,23,M,148,1,4,1
520,61,M,110,3,4,1
520,16,F,191,3,4,1
520,38,M,132,2,2,0
521,60,M,218,4,3,1
521,14,F,154,3,3,1
521,23,F,226,3,4,1
521,78,F,249,2,4,1
521,54,F,131,0,4,1
521,44,F,279,3,4,1
521,50,F,108,3,4,0
521,39,F,415,3,4,0
521,40,F,440,4,2,0
521,17,M,245,0,4,0
521,56,M,292,4,4,1
521,15,F,339,0,2,1
521,56,M,127,2,2,1
521,56,M,244,3,4,0
521,70,F,477,3,2,0
521,28,F,348,0,4,1
521,43,F,184,2,4,0
521,35,F,211,4,3,1
521,28,M,131,2,3,0
523,58,F,172,2,4,0
523,42,F,247,2,3,1
523,20,F,430,0,2,0
523,40,M,383,4,4,0
523,73,F,272,2,2,1
523,32,F,496,3,2,1
523,12,F,110,2,4,1
523,29,F,233,1,2,1
523,47,F,450,3,3,1
523,57,F,153,4,2,1
523,34,F,174,1,4,0
523,40,F,250,2,3,0
523,74,F,424,2,4,1
523,72,F,439,2,2,0
523,20,F,482,4,2,0
523,59,F,459,1,3,1
525,22,M,455,2,2,0
525,30,F,427,4,4,0
525,37,M,175,1,4,1
525,72,M,198,1,3,1
525,68,F,417,3,2,1
525,14,M,495,1,4,1
525,73,M,499,4,4,1
525,68,M,350,3,2,1
527,44,M,339,1,4,1
527,59,F,432,2,3,1
527,28,F,480,1,4,1
527,26,M,122,1,2,0
527,33,F,403,2,4,1
527,52,F,358,0,4,0
527,49,M,419,0,4,1
527,38,F,267,0,2,1
527,69,M,166,0,2,0
527,41,F,369,1,2,1
527,73,F,316,2,3,1
527,52,F,124,0,3,0
527,55,M,412,2,4,1
527,13,M,357,0,4,0
527,46,F,474,3,2,0
527,41,F,231,1,2,0
528,24,F,126,4,4,0
528,18,M,272,4,3,1
528,32,M,254,3,4,0
528,73,F,252,3,2,1
528,55,M,467,1,3,1
528,42,M,459,3,2,0
528,61,F,348,1,4,0
528,43,M,439,0,4,1
528,60,M,428,2,4,1
528,58,F,316,3,2,1
528,32,M,315,0,4,0
528,21,F,473,4,3,0
528,65,M,186,2,2,0
528,64,F,448,0,3,1
528,14,M,356,1,4,0
528,29,F,381,0,1,0
529,38,F,391,0,3,0
529,68,F,404,4,4,0
529,69,M,351,3,4,1
529,74,M,441,2,2,1
529,20,F,231,2,2,1
529,14,F,138,3,4,1
529,75,F,337,1,4,1
529,42,F,152,2,3,1
529,43,M,222,2,4,1
529,55,M,381,2,2,0
529,58,F,477,4,4,0
529,35,M,137,1,2,1
529,61,M,273,4,2,0
529,13,M,170,1,3,1
529,44,F,318,0,4,0
529,70,M,183,0,3,1
529,31,F,432,2,4,0
529,31,M,217,0,3,0
530,51,M,273,4,1,1
530,35,F,111,4,2,0
530,12,F,195,2,4,1
530,74,M,443,2,2,1
530,61,F,319,3,4,0
530,18,M,455,0,3,0
530,68,M,369,3,2,1
531,56,M,396,1,4,0
531,41,M,337,4,4,0
531,51,M,403,3,2,1
531,50,F,328,0,2,0
531,43,M,463,0,4,1
531,18,M,375,1,2,1
531,53,M,178,4,4,1
531,62,M,133,0,3,0
534,56,F,482,4,4,1
534,14,M,495,0,2,0
534,31,F,152,3,4,1
534,76,M,345,3,2,0
534,52,F,198,1,3,0
534,51,F,364,1,3,0
534,30,F,385,3,2,1
534,37,F,219,0,4,1
534,33,M,306,4,4,0
534,40,M,188,0,2,1
534,66,F,498,1,4,0
534,63,M,381,0,3,0
534,40,F,481,0,1,1
535,42,M,253,4,4,1
535,14,F,414,0,2,1
535,26,M,139,4,3,1
535,79,M,349,0,4,1
535,30,F,113,1,4,0
535,11,F,366,3,2,1
535,46,M,453,3,2,0
535,35,F,164,1,2,0
535,53,F,123,2,3,0
535,41,F,473,4,2,1
535,64,M,472,3,4,0
535,53,M,306,0,4,1
535,77,M,289,1,4,1
535,56,F,241,2,3,0
535,60,F,293,3,3,0
535,73,M,337,0,3,1
535,58,F,259,4,2,0
535,37,M,241,1,2,0
535,56,M,473,0,4,1
538,79,M,433,4,3,0
538,34,F,270,0,2,1
538,25,F,270,3,3,1
538,72,F,297,4,3,0
538,26,F,226,3,4,0
538,57,M,129,0,4,1
539,55,F,216,3,2,1
539,51,M,357,0,4,1
539,40,M,329,4,2,1
539,46,F,251,1,3,1
539,39,F,293,2,4,1
539,45,M,157,0,2,0
539,39,F,161,1,2,1
539,36,M,390,3,1,1
539,79,F,173,2,4,1
539,70,M,310,4,4,1
540,73,F,145,3,2,0
540,15,M,303,4,2,0
540,45,M,499,0,1,1
540,15,F,344,2,4,1
540,52,M,141,4,4,1
540,21,F,426,2,2,1
540,74,M,425,3,4,0
540,12,M,115,0,2,1
540,50,F,374,1,3,0
540,73,F,162,1,2,1
540,57,F,479,3,4,1
541,13,M,463,1,2,1
541,33,F,308,1,4,0
541,24,F,408,2,4,1
541,57,F,116,0,2,0
541,26,F,156,2,2,1
541,42,M,175,1,3,1
541,29,M,347,0,1,1
542,38,M,332,4,4,1
542,74,F,475,2,3,0
542,26,F,110,3,2,1
542,68,M,243,0,3,0
542,77,M,380,2,4,1
542,29,M,323,4,2,1
542,64,F,428,0,4,1
542,10,M,229,2,3,1
542,21,M,241,3,2,0
542,59,F,480,4,3,0
542,21,F,321,1,4,0
542,17,F,327,3,4,1
542,32,F,177,3,4,1
542,72,F,347,3,4,0
543,25,F,380,3,4,1
543,32,M,464,3,1,1
543,17,F,486,1,2,1
543,37,M,257,0,2,1
543,16,F,208,4,4,0
543,75,F,254,3,4,0
543,26,F,353,1,3,0
543,15,F,408,2,4,1
543,48,M,345,1,4,1
543,53,M,437,0,3,0
543,38,M,330,1,2,0
543,44,F,228,1,3,0
543,57,F,327,2,4,0
543,14,M,318,4,4,0
543,53,M,456,0,4,0
545,19,F,295,3,2,0
545,18,F,158,3,3,0
545,45,M,410,3,3,1
545,34,M,351,4,4,0
545,39,M,365,3,4,0
545,33,M,211,0,4,0
545,14,M,491,2,4,1
545,50,F,441,2,2,1
546,12,F,174,2,2,1
546,12,M,290,3,4,1
546,41,M,394,1,2,1
546,45,M,309,4,3,0
546,73,M,364,1,4,1
546,69,F,352,1,2,1
546,25,F,215,1,2,0
546,65,F,463,1,2,0
546,30,F,338,0,3,0
546,52,M,197,2,3,1
546,34,M,389,3,1,1
546,15,M,220,1,4,0
546,62,F,349,2,2,1
546,25,F,442,4,4,0
546,16,F,415,0,3,1
546,19,F,303,0,4,0
548,17,F,395,0,2,0
548,46,F,324,4,4,1
548,58,F,444,1,3,0
548,33,F,310,3,2,0
548,10,F,245,4,2,0
548,72,M,499,4,3,1
548,75,M,475,0,2,0
548,13,F,484,1,3,0
548,68,F,137,0,4,0
548,63,M,336,3,2,1
548,59,M,371,4,3,1
548,33,F,182,0,2,0
548,64,M,263,0,4,1
548,63,M,333,2,4,1
548,31,F,287,1,4,1
548,44,M,243,0,4,0
548,22,F,243,1,2,1
548,61,F,481,1,3,1
548,72,M,396,4,3,0
549,79,M,328,0,4,1
549,14,F,143,0,4,1
549,45,M,296,1,4,0
549,40,M,194,1,2,0
549,59,F,392,2,4,1
549,43,F,104,1,4,1
549,37,F,261,4,2,1
549,79,M,108,3,4,1
549,59,F,157,0,2,0
549,18,M,344,2,4,1
549,21,M,374,4,4,0
549,52,M,367,3,4,0
549,49,M,489,2,4,1
549,58,M,346,3,2,0
551,12,M,269,2,3,0
551,61,F,420,4,4,1
551,58,F,357,0,4,1
551,73,F,101,3,4,1
551,28,M,129,0,4,1
551,74,M,195,3,2,1
551,41,F,186,2,4,1
553,23,F,385,2,4,1
553,42,F,179,1,2,1
553,66,F,179,1,3,1
553,60,M,274,4,4,1
553,21,M,443,2,2,0
553,18,M,300,0,2,0
553,54,F,196,4,2,1
553,45,M,499,0,4,0
553,61,M,297,4,2,1
553,53,M,192,3,1,1
553,53,F,348,2,4,1
554,13,F,344,2,2,1
554,16,M,477,3,3,1
554,43,M,322,3,4,0
554,49,M,433,3,2,1
554,63,M,183,3,3,0
554,27,M,445,0,2,1
554,24,M,257,2,3,1
554,30,F,109,2,2,0
554,42,M,453,4,3,1
554,29,F,288,2,3,0
554,42,F,390,0,4,0
554,32,M,148,3,4,1
554,57,F,278,0,4,1
554,76,M,180,2,4,1
554,25,M,413,1,3,0
554,56,F,184,3,3,1
554,55,M,226,3,2,0
554,10,F,106,2,3,0
554,73,F,150,3,2,0
556,55,M,336,3,2,1
556,38,F,342,0,2,0
556,76,F,307,4,2,0
556,36,M,204,2,3,0
556,70,M,491,3,1,0
556,41,F,285,4,4,1
556,63,F,198,1,2,0
557,64,F,159,3,4,0
557,78,F,271,0,3,1
557,26,F,472,2,3,1
557,76,M,186,4,1,1
557,19,M,442,3,3,1
557,65,M,487,3,4,0
557,34,F,274,2,3,1
557,66,M,257,1,4,0
557,15,F,195,1,4,0
557,78,M,182,2,3,1
557,62,F,447,4,4,0
557,50,F,469,4,4,1
557,58,M,287,0,4,0
557,19,F,356,0,2,0
557,44,M,351,4,3,1
557,64,M,208,0,3,0
557,25,M,185,4,2,0
557,28,F,225,2,3,1
558,52,F,399,4,4,1
558,54,F,419,1,2,1
558,61,F,303,2,2,1
558,60,M,394,0,4,0
558,67,M,472,3,3,1
558,19,M,125,2,2,1
558,76,F,422,1,2,1
558,58,F,353,0,4,1
558,58,M,346,3,1,1
558,41,F,337,0,1,1
558,75,F,102,0,2,0
558,36,M,210,1,4,1
558,24,M,200,1,3,0
558,60,M,197,1,3,0
558,48,F,365,3,4,0
559,59,F,209,3,3,1
559,47,M,121,4,4,0
559,36,M,146,3,3,1
559,68,M,491,3,4,1
559,44,F,238,2,3,1
559,60,M,310,4,4,1
559,73,F,337,4,2,1
559,66,F,211,3,4,0
559,20,M,149,2,2,1
559,66,F,234,4,4,0
559,65,M,495,2,1,1
559,58,F,124,2,2,0
559,66,M,326,2,2,0
560,57,M,441,4,4,1
560,15,M,265,2,4,0
560,68,F,142,1,2,0
560,52,F,101,3,1,1
560,64,M,464,4,4,0
560,71,M,113,4,4,1
560,23,M,237,0,2,1
560,55,F,371,2,3,1
560,44,F,470,3,3,0
560,25,F,182,0,2,1
560,53,M,450,0,2,0
560,22,M,414,4,4,0
560,42,F,463,0,2,1
560,17,M,112,1,3,1
561,64,M,431,0,4,1
561,53,F,178,1,4,0
561,39,M,186,0,4,1
561,16,M,227,4,3,1
561,55,F,330,3,1,0
561,54,M,330,1,4,0
561,33,M,261,0,3,0
561,51,F,139,3,4,1
561,78,M,431,4,2,1
561,50,F,209,2,3,1
561,65,M,252,4,4,1
561,13,F,383,1,4,1
561,46,M,404,1,4,1
561,64,M,296,3,4,0
561,20,M,290,4,2,0
561,76,F,199,2,4,0
561,24,M,392,0,2,0
561,27,M,108,0,4,1
562,71,M,301,0,2,0
562,21,F,498,4,3,0
562,75,M,175,4,2,1
562,53,M,254,4,4,1
562,31,F,138,2,4,0
562,39,M,403,4,4,0
563,32,F,462,1,3,1
563,67,F,382,0,4,0
563,46,M,403,0,2,1
563,35,M,330,1,3,0
563,58,M,455,1,4,1
563,51,M,195,4,2,0
563,51,M,250,0,2,1
563,17,F,405,4,2,0
563,26,M,402,4,2,1
563,73,M,410,2,3,1
563,44,F,496,3,4,0
563,23,F,132,4,4,0
563,40,M,301,3,2,0
564,31,M,499,1,4,0
564,43,M,409,1,4,0
564,35,M,317,4,4,0
564,16,M,246,4,2,0
564,26,F,294,4,2,1
564,71,M,308,4,4,0
566,65,M,405,2,1,1
566,29,M,202,1,2,1
566,37,F,403,3,4,0
566,12,M,285,3,4,1
566,78,M,354,3,2,0
566,53,F,132,1,4,0
566,69,M,310,0,2,1
566,22,F,125,4,2,1
566,25,F,445,3,4,1
566,49,F,409,2,3,0
566,27,F,140,4,2,1
566,27,M,337,3,3,0
566,29,F,456,0,3,0
566,62,M,148,0,3,1
566,70,F,315,1,2,0
568,75,F,151,4,3,0
568,62,M,445,3,4,1
568,75,F,422,1,4,0
568,37,M,238,1,3,1
568,19,F,335,2,4,1
568,55,M,450,4,2,1
568,39,F,117,0,2,1
568,67,M,416,0,4,0
568,61,F,185,3,4,0
568,25,M,337,3,2,0
568,51,M,160,4,4,0
568,19,M,328,1,4,1
568,29,F,400,3,2,1
568,19,F,171,1,4,0
568,63,F,164,1,3,0
569,14,M,290,3,4,1
569,68,F,272,3,2,0
569,29,M,425,1,2,0
569,20,F,372,0,4,0
569,14,M,271,3,4,1
569,50,F,392,2,4,0
569,71,F,245,2,2,0
569,60,F,372,2,3,1
569,38,M,276,2,4,0
569,41,F,144,0,4,0
569,35,F,231,2,3,1
570,30,M,244,4,4,1
570,56,M,497,0,4,0
570,77,F,226,1,2,1
570,65,F,306,4,2,0
570,22,M,131,0,4,1
570,57,F,400,0,1,0
570,17,M,257,4,2,0
570,79,M,152,4,2,0
570,61,F,464,3,1,0
570,19,M,434,1,3,1
570,29,M,376,2,4,0
570,51,F,435,0,2,0
570,48,F,352,3,2,1
570,77,M,302,4,3,1
570,71,M,166,4,4,1
570,26,M,330,3,2,0
570,68,F,491,1,3,1
570,17,F,479,0,1,0
571,14,F,258,2,4,1
571,45,M,451,2,4,0
571,54,M,142,1,2,1
571,31,F,474,2,4,0
571,56,F,368,0,4,1
571,33,F,397,1,4,0
572,53,M,320,3,4,1
572,18,F,311,0,4,0
572,57,M,489,3,4,1
572,77,F,214,2,3,0
572,79,F,447,3,4,0
572,25,M,138,2,4,1
572,70,M,280,1,3,1
572,70,M,479,0,2,1
574,54,F,362,4,2,0
574,17,F,368,0,4,0
574,62,F,296,4,1,1
574,11,M,275,1,4,1
574,21,F,418,1,4,1
574,44,M,181,2,2,0
574,45,F,130,3,1,0
574,58,M,370,4,1,0
574,67,M,416,3,2,1
574,19,F,176,0,3,1
574,13,M,165,4,1,1
574,57,M,484,1,4,0
574,76,F,384,3,4,1
574,38,F,471,0,3,0
574,44,M,278,3,1,1
574,75,F,259,0,4,0
574,31,F,308,3,2,0
574,28,F,280,3,2,0
576,19,M,204,0,4,0
576,59,F,431,2,2,0
576,73,M,462,2,4,0
576,15,M,160,2,4,0
576,28,M,235,1,2,1
576,25,F,404,2,2,0
578,10,F,496,0,3,1
578,42,F,434,3,2,0
578,40,M,331,1,3,1
578,55,F,379,0,4,1
578,35,M,195,4,4,1
578,79,F,337,0,2,1
578,11,F,125,4,4,0
580,31,F,408,4,3,1
580,42,M,239,4,4,1
580,63,M,338,2,4,1
580,58,F,270,0,2,1
580,20,M,165,0,4,1
580,54,F,175,3,2,1
580,10,F,234,4,2,0
580,27,M,444,2,2,0
580,77,F,333,1,4,1
580,58,M,155,4,4,0
580,18,F,240,3,2,0
582,21,F,346,2,1,0
582,54,F,173,4,2,0
582,59,M,120,2,2,1
582,40,F,365,2,2,0
582,32,F,483,0,4,1
582,61,M,208,0,3,1
582,13,M,210,2,3,1
582,14,M,408,2,3,1
582,37,M,406,3,4,1
582,58,F,355,3,1,1
582,39,F,419,2,4,0
582,18,M,425,1,4,1
582,66,F,223,3,2,1
582,69,M,421,2,4,0
583,24,F,230,3,2,0
583,47,M,131,3,2,1
583,19,M,274,0,4,1
583,30,F,277,2,2,0
583,11,F,326,2,3,0
583,46,M,446,1,3,0
583,26,M,109,2,2,1
583,38,M,299,0,4,0
583,14,F,391,2,4,1
583,19,F,252,2,4,1
584,43,M,490,4,2,0
584,52,M,390,4,3,1
584,77,F,391,4,3,0
584,31,M,250,2,3,1
584,47,F,403,0,2,0
584,40,M,423,3,3,0
584,48,F,139,4,4,0
584,76,M,325,3,3,0
584,14,M,139,3,3,0
585,71,M,465,4,2,0
585,70,F,192,0,2,1
585,40,F,474,2,4,0
585,49,F,154,0,3,1
585,58,M,425,4,4,1
585,39,F,402,1,4,0
585,28,F,105,0,4,1
585,73,M,401,1,3,1
585,75,F,356,1,4,1
585,25,M,294,4,3,1
585,72,M,378,0,4,1
585,30,F,433,0,3,1
586,63,M,170,2,1,1
586,43,M,226,1,2,0
586,26,M,231,2,4,1
586,31,F,256,2,4,1
586,42,F,373,1,2,1
586,62,F,318,4,2,0
586,65,F,290,3,1,1
586,33,M,381,2,2,1
586,47,M,272,1,4,1
586,30,M,362,1,3,1
586,20,M,161,3,2,0
586,17,M,372,2,4,1
586,36,F,401,1,3,1
586,77,M,251,3,4,0
586,42,M,429,3,4,0
586,41,F,420,1,2,0
586,56,F,385,2,4,0
588,62,M,127,2,4,0
588,78,M,253,0,4,1
588,67,F,108,4,1,0
588,74,M,381,1,3,0
588,42,M,276,2,4,0
588,54,M,194,1,2,0
588,41,M,142,3,4,1
588,36,F,323,0,2,1
588,60,F,474,3,4,0
588,57,M,440,3,2,1
588,50,M,134,4,3,1
588,38,M,121,2,2,1
589,51,F,296,1,1,0
589,79,F,464,3,3,0
589,26,M,141,3,4,1
589,22,F,494,0,2,0
589,17,F,225,0,3,1
589,32,M,226,1,4,0
589,73,F,267,2,4,0
589,79,F,200,1,4,0
589,46,F,429,0,2,1
589,65,M,345,0,4,1
589,28,F,298,1,2,1
589,47,M,110,2,4,1
589,19,F,338,2,4,1
589,72,M,320,4,1,0
589,35,F,475,1,2,0
589,28,F,494,4,2,1
589,65,F,109,4,2,1
589,49,F,378,2,4,1
589,33,M,475,3,3,0
591,49,F,409,2,4,0
591,27,F,148,1,3,1
591,48,M,318,1,4,0
591,30,F,103,2,4,1
591,42,M,167,3,3,0
591,75,M,134,3,1,0
591,36,M,261,1,1,0
591,63,M,495,3,4,1
591,36,M,485,1,4,0
591,20,M,144,2,2,1
591,32,F,251,3,4,1
591,23,F,446,2,4,0
591,13,M,282,1,2,0
591,74,F,383,0,2,1
591,12,M,225,2,2,0
594,26,M,348,1,2,0
594,79,F,130,4,4,0
594,15,M,228,2,4,0
594,16,M,249,2,2,1
594,16,M,304,0,4,1
594,20,F,415,4,2,1
594,72,M,320,0,2,1
594,46,F,359,0,4,0
595,64,F,154,3,2,1
595,38,M,458,4,3,1
595,77,M,446,2,4,1
595,15,F,336,3,4,1
595,64,F,434,4,2,1
595,36,M,133,0,4,1
595,57,F,366,4,4,1
595,49,M,328,3,2,1
595,48,M,109,4,3,1
595,76,F,250,2,2,1
595,11,F,429,0,2,1
595,11,M,418,1,2,1
595,50,F,370,4,4,0
595,23,M,138,4,3,0
595,64,M,375,2,3,1
595,32,M,169,1,1,1
595,29,F,274,1,4,0
595,27,M,414,4,4,0
596,69,F,255,1,4,1
596,53,M,334,3,4,0
596,72,M,183,4,3,0
596,39,F,366,3,4,0
596,17,M,317,1,3,0
596,31,M,481,1,1,1
597,49,F,188,1,1,0
597,29,F,123,1,4,1
597,27,M,346,4,4,0
597,47,F,345,3,3,1
597,65,F,395,3,3,1
597,51,M,294,0,3,0
599,79,F,284,3,4,0
599,22,F,490,2,4,0
599,27,F,256,1,1,1
599,49,F,238,0,3,0
599,36,M,166,3,4,0
599,54,F,276,3,4,1
599,72,M,273,1,4,0
599,79,M,406,1,1,0
599,78,M,214,4,4,0
599,10,F,319,0,4,0
599,15,M,172,4,3,1
599,20,F,143,3,2,1
599,68,F,242,0,2,1
599,72,M,139,0,3,0
599,78,F,236,2,4,1
599,75,M,484,0,4,0
599,50,F,204,0,2,1
599,70,M,162,0,2,0
601,63,F,172,1,4,0
601,34,F,303,0,3,0
601,39,F,439,2,3,0
601,52,F,434,0,2,0
601,66,F,377,4,4,0
601,42,F,432,3,1,0
601,12,F,137,4,4,0
601,21,M,467,1,4,1
601,23,M,101,4,2,0
601,56,F,159,1,2,0
601,41,M,222,3,4,1
601,66,M,382,3,3,0
601,67,M,324,4,2,1
601,46,M,341,4,3,1
601,65,F,330,0,4,0
602,59,F,429,2,3,0
602,65,M,324,3,4,1
602,65,M,234,2,1,1
602,14,F,441,3,4,0
602,51,F,353,4,2,0
602,47,M,401,1,3,0
602,26,F,367,1,1,0
602,15,F,434,3,2,1
602,26,M,410,4,4,1
602,64,M,141,1,3,1
602,73,M,462,2,4,0
602,52,F,175,4,2,1
602,26,M,181,4,4,1
602,13,M,298,0,4,0
603,63,M,294,3,3,0
603,20,F,177,3,2,0
603,10,F,382,0,3,0
603,51,F,432,1,4,1
603,69,M,169,2,3,0
603,38,M,458,3,2,1
603,66,M,105,3,4,1
603,74,M,180,3,4,1
603,29,M,478,0,3,1
603,20,F,164,2,4,1
603,18,M,354,2,2,0
603,32,M,392,0,3,0
604,28,F,473,2,3,0
604,69,M,235,1,2,1
604,19,M,251,1,4,0
604,36,F,216,4,4,1
604,14,F,414,3,3,0
604,21,F,172,3,2,1
604,73,F,383,4,2,1
604,33,M,432,1,2,1
604,38,F,341,3,2,0
604,68,M,319,2,2,1
604,50,M,316,3,1,0
604,70,M,118,4,2,1
604,37,M,298,0,3,0
605,78,M,257,3,2,0
605,55,M,428,3,3,1
605,40,M,131,0,4,1
605,35,F,496,4,4,1
605,19,F,413,0,4,1
605,48,M,277,2,4,0
605,40,M,235,2,3,0
605,21,M,458,1,2,0
605,27,M,346,3,2,0
610,18,F,129,2,3,1
610,23,F,237,2,4,0
610,72,M,304,4,4,0
610,61,F,114,1,3,0
610,70,F,454,1,4,0
610,27,M,383,3,1,1
610,15,F,274,3,4,1
610,64,F,349,2,4,0
610,32,F,257,3,1,1
610,26,F,342,4,1,0
610,27,M,461,0,4,0
610,41,F,215,2,2,1
610,45,M,412,0,4,0
610,79,M,481,1,3,1
611,54,M,156,3,4,0
611,58,F,267,1,2,1
611,47,F,120,4,3,1
611,18,F,205,4,4,0
611,51,F,193,3,2,0
611,66,F,162,2,4,1
611,12,M,470,1,2,1
611,69,M,295,2,4,1
611,40,F,314,3,4,0
611,72,M,398,1,4,1
611,41,F,284,4,3,0
611,42,M,326,3,4,1
611,13,F,113,0,3,0
611,30,F,213,4,4,1
611,47,F,416,4,2,1
611,52,M,389,3,1,0
611,46,F,458,1,4,0
613,31,F,245,0,4,0
613,54,F,267,4,4,1
613,59,M,356,3,2,1
613,12,F,323,2,4,1
613,74,M,468,1,4,0
613,79,F,182,2,4,0
613,14,M,500,2,2,1
613,59,F,472,2,2,0
613,56,M,306,2,4,0
613,32,M,191,2,2,0
613,69,F,222,2,2,0
613,72,F,134,3,3,1
613,34,M,222,3,3,1
613,50,M,234,0,3,0
613,27,M,190,1,4,0
613,58,F,149,2,2,0
613,66,M,337,2,3,1
614,30,F,217,3,4,0
614,56,M,301,3,4,0
614,22,F,162,0,2,1
614,34,F,473,3,4,1
614,55,M,407,3,2,0
614,59,F,182,1,4,1
614,78,M,391,1,2,0
614,20,F,298,1,2,0
614,65,M,143,4,4,1
614,26,M,397,3,3,0
614,46,M,361,2,2,1
